id	md5	length	analysis	sig_acc	sig_desc	start	end	score	status	 date	ipr_acc	ipr_desc	goterm
A_cerv_KAK2562357.1	aa289e4e519337a1092ed1b2c34118b1	632	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	28	612	2.47E-137	T	19-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_cerv_KAK2562357.1	aa289e4e519337a1092ed1b2c34118b1	632	Pfam	PF03098	Animal haem peroxidase	33	590	1.5E-143	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562357.1	aa289e4e519337a1092ed1b2c34118b1	632	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	16	615	1.3E-156	T	19-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	231	877	106.295532	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	PRINTS	PR00457	Animal haem peroxidase signature	494	520	5.1E-20	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	PRINTS	PR00457	Animal haem peroxidase signature	314	329	5.1E-20	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	PRINTS	PR00457	Animal haem peroxidase signature	452	470	5.1E-20	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	PRINTS	PR00457	Animal haem peroxidase signature	555	565	5.1E-20	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	PRINTS	PR00457	Animal haem peroxidase signature	264	275	5.1E-20	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	Pfam	PF03098	Animal haem peroxidase	689	852	2.2E-35	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	Pfam	PF03098	Animal haem peroxidase	240	628	3.0E-99	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	685	875	3.4E-42	T	19-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	224	646	6.7E-109	T	19-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	234	874	3.41E-131	T	19-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_cerv_KAK2562358.1	3dd9a1cad94f15ebbb6fb43746c92b06	884	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	93	632	2.2E-160	T	19-04-2024	-	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	566	110.335091	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	1	565	2.6E-160	T	19-04-2024	-	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	PRINTS	PR00457	Animal haem peroxidase signature	316	326	7.0E-28	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	PRINTS	PR00457	Animal haem peroxidase signature	258	284	7.0E-28	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	PRINTS	PR00457	Animal haem peroxidase signature	448	468	7.0E-28	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	PRINTS	PR00457	Animal haem peroxidase signature	215	233	7.0E-28	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	PRINTS	PR00457	Animal haem peroxidase signature	521	535	7.0E-28	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	PRINTS	PR00457	Animal haem peroxidase signature	233	253	7.0E-28	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	PRINTS	PR00457	Animal haem peroxidase signature	86	101	7.0E-28	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	1	564	3.77E-136	T	19-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	1	566	1.4E-146	T	19-04-2024	-	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	566	9.0E-157	T	19-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	Pfam	PF03098	Animal haem peroxidase	7	541	1.4E-141	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2562391.1	c899353dcfec9143a41c14f1a1b1f10e	566	CDD	cd09823	peroxinectin_like	157	533	1.17885E-153	T	19-04-2024	-	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	CDD	cd09818	PIOX_like	5	541	0.0	T	19-04-2024	IPR034815	Alpha-dioxygenase	GO:0016491
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	Pfam	PF01822	WSC domain	673	737	1.9E-7	T	19-04-2024	IPR002889	Carbohydrate-binding WSC	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	PRINTS	PR00457	Animal haem peroxidase signature	69	84	3.9E-8	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	PRINTS	PR00457	Animal haem peroxidase signature	198	218	3.9E-8	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	PRINTS	PR00457	Animal haem peroxidase signature	223	249	3.9E-8	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	4	526	9.18E-118	T	19-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	ProSiteProfiles	PS51212	WSC domain profile.	669	772	7.810568	T	19-04-2024	IPR002889	Carbohydrate-binding WSC	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	544	1.5E-150	T	19-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	944	1222	5.8E-54	T	19-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	710	943	4.0E-45	T	19-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	570	68.013229	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	765	1204	4.94E-84	T	19-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	Pfam	PF03098	Animal haem peroxidase	766	940	9.7E-39	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	Pfam	PF03098	Animal haem peroxidase	4	524	1.2E-119	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	Pfam	PF03098	Animal haem peroxidase	1068	1200	1.6E-34	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	755	1227	45.421627	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2563915.1	2af9bce527efb17ee0188c5ebf5a923b	1227	PANTHER	PTHR11903	PROSTAGLANDIN G/H SYNTHASE	3	542	1.4E-237	T	19-04-2024	-	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	SUPERFAMILY	SSF49785	Galactose-binding domain-like	1201	1246	3.4E-5	T	19-04-2024	IPR008979	Galactose-binding-like domain superfamily	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	MobiDBLite	mobidb-lite	consensus disorder prediction	748	769	-	T	19-04-2024	-	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	765	1199	3.3E-110	T	19-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	748	1249	88.491547	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	150	550	9.16E-47	T	19-04-2024	IPR028994	Integrin alpha, N-terminal	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	PRINTS	PR00457	Animal haem peroxidase signature	991	1009	2.5E-25	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	PRINTS	PR00457	Animal haem peroxidase signature	790	801	2.5E-25	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	PRINTS	PR00457	Animal haem peroxidase signature	1034	1060	2.5E-25	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	PRINTS	PR00457	Animal haem peroxidase signature	1009	1029	2.5E-25	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	PRINTS	PR00457	Animal haem peroxidase signature	1085	1095	2.5E-25	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	748	1226	9.2E-130	T	19-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	Pfam	PF03098	Animal haem peroxidase	767	1202	1.5E-115	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	Pfam	PF13517	FG-GAP-like repeat	346	407	2.5E-10	T	19-04-2024	IPR013517	FG-GAP repeat	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	Pfam	PF13517	FG-GAP-like repeat	161	223	1.0E-12	T	19-04-2024	IPR013517	FG-GAP repeat	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	752	1200	2.2E-117	T	19-04-2024	-	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	Pfam	PF07593	ASPIC and UnbV	581	648	2.2E-13	T	19-04-2024	IPR011519	ASPIC/UnbV	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	Gene3D	G3DSA:2.130.10.130	-	364	614	5.5E-7	T	19-04-2024	IPR028994	Integrin alpha, N-terminal	-
A_cerv_KAK2568803.1	b5091e6636c2e81ddd2c78c692003f05	1249	Gene3D	G3DSA:2.130.10.130	-	129	283	1.8E-7	T	19-04-2024	IPR028994	Integrin alpha, N-terminal	-
A_cerv_KAK2568805.1	86e219985b47608dac8067ec8904e34a	268	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	54	162	2.0E-24	T	19-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_cerv_KAK2568805.1	86e219985b47608dac8067ec8904e34a	268	Pfam	PF03098	Animal haem peroxidase	53	152	6.4E-23	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2568805.1	86e219985b47608dac8067ec8904e34a	268	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	55	166	5.0E-22	T	19-04-2024	-	-
A_cerv_KAK2568805.1	86e219985b47608dac8067ec8904e34a	268	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	51	182	5.1E-29	T	19-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2568805.1	86e219985b47608dac8067ec8904e34a	268	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	181	23.746403	T	19-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	597	1281	1.6E-255	T	20-04-2024	-	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Pfam	PF07679	Immunoglobulin I-set domain	219	304	2.3E-16	T	20-04-2024	IPR013098	Immunoglobulin I-set	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Pfam	PF07679	Immunoglobulin I-set domain	496	582	1.2E-19	T	20-04-2024	IPR013098	Immunoglobulin I-set	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Pfam	PF07679	Immunoglobulin I-set domain	319	400	1.7E-16	T	20-04-2024	IPR013098	Immunoglobulin I-set	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	97	217	1.7E-34	T	20-04-2024	IPR032675	Leucine-rich repeat domain superfamily	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SUPERFAMILY	SSF48726	Immunoglobulin	317	410	5.3E-25	T	20-04-2024	IPR036179	Immunoglobulin-like domain superfamily	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	FunFam	G3DSA:2.60.40.10:FF:000005	Neuronal cell adhesion molecule	219	307	1.2E-16	T	20-04-2024	-	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	492	589	5.5E-25	T	20-04-2024	IPR013783	Immunoglobulin-like fold	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	FunFam	G3DSA:2.60.40.10:FF:000273	contactin-3 isoform X1	402	493	2.0E-20	T	20-04-2024	-	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	ProSiteProfiles	PS50835	Ig-like domain profile.	404	489	14.273779	T	20-04-2024	IPR007110	Immunoglobulin-like domain	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Pfam	PF13927	Immunoglobulin domain	403	477	4.9E-17	T	20-04-2024	-	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	691	1283	6.3E-219	T	20-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SUPERFAMILY	SSF48726	Immunoglobulin	494	583	1.02E-24	T	20-04-2024	IPR036179	Immunoglobulin-like domain superfamily	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Pfam	PF13855	Leucine rich repeat	66	122	5.1E-13	T	20-04-2024	IPR001611	Leucine-rich repeat	GO:0005515
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	CDD	cd09826	peroxidasin_like	833	1269	0.0	T	20-04-2024	IPR034824	Peroxidasin, peroxidase domain	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00409	IG_3c	225	307	1.6E-5	T	20-04-2024	IPR003599	Immunoglobulin subtype	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00409	IG_3c	502	583	3.7E-13	T	20-04-2024	IPR003599	Immunoglobulin subtype	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00409	IG_3c	410	491	1.4E-11	T	20-04-2024	IPR003599	Immunoglobulin subtype	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00409	IG_3c	320	401	4.0E-12	T	20-04-2024	IPR003599	Immunoglobulin subtype	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	PRINTS	PR00457	Animal haem peroxidase signature	1034	1044	1.4E-42	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	PRINTS	PR00457	Animal haem peroxidase signature	981	1007	1.4E-42	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	PRINTS	PR00457	Animal haem peroxidase signature	1162	1182	1.4E-42	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	PRINTS	PR00457	Animal haem peroxidase signature	737	748	1.4E-42	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	PRINTS	PR00457	Animal haem peroxidase signature	1233	1247	1.4E-42	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	PRINTS	PR00457	Animal haem peroxidase signature	938	956	1.4E-42	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	PRINTS	PR00457	Animal haem peroxidase signature	956	976	1.4E-42	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	PRINTS	PR00457	Animal haem peroxidase signature	784	799	1.4E-42	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	ProSiteProfiles	PS50835	Ig-like domain profile.	219	305	13.62039	T	20-04-2024	IPR007110	Immunoglobulin-like domain	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SUPERFAMILY	SSF52058	L domain-like	62	198	1.12E-36	T	20-04-2024	-	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	30	96	3.0E-13	T	20-04-2024	IPR032675	Leucine-rich repeat domain superfamily	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	ProSiteProfiles	PS50835	Ig-like domain profile.	496	581	15.417212	T	20-04-2024	IPR007110	Immunoglobulin-like domain	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	707	1281	1.88E-195	T	20-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	FunFam	G3DSA:2.60.40.10:FF:000248	peroxidasin homolog	494	587	1.0E-28	T	20-04-2024	-	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	111	132	7.041994	T	20-04-2024	IPR001611	Leucine-rich repeat	GO:0005515
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	701	1284	165.355362	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00082	lrrct1	168	217	9.0E-12	T	20-04-2024	IPR000483	Cysteine-rich flanking region, C-terminal	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	FunFam	G3DSA:1.10.640.10:FF:000001	Peroxidasin homolog	691	1284	5.5E-263	T	20-04-2024	-	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Pfam	PF03098	Animal haem peroxidase	713	1257	1.4E-200	T	20-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SUPERFAMILY	SSF48726	Immunoglobulin	400	491	2.65E-23	T	20-04-2024	IPR036179	Immunoglobulin-like domain superfamily	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00408	igc2_5	232	296	3.4E-14	T	20-04-2024	IPR003598	Immunoglobulin subtype 2	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00408	igc2_5	416	480	6.6E-15	T	20-04-2024	IPR003598	Immunoglobulin subtype 2	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00408	igc2_5	326	390	1.3E-16	T	20-04-2024	IPR003598	Immunoglobulin subtype 2	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00408	igc2_5	508	572	1.3E-14	T	20-04-2024	IPR003598	Immunoglobulin subtype 2	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	309	402	2.6E-20	T	20-04-2024	IPR013783	Immunoglobulin-like fold	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	218	308	3.2E-20	T	20-04-2024	IPR013783	Immunoglobulin-like fold	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	403	491	2.1E-22	T	20-04-2024	IPR013783	Immunoglobulin-like fold	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	CDD	cd00096	Ig	331	397	2.17121E-16	T	20-04-2024	-	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SUPERFAMILY	SSF48726	Immunoglobulin	219	308	6.87E-20	T	20-04-2024	IPR036179	Immunoglobulin-like domain superfamily	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00369	LRR_typ_2	157	180	320.0	T	20-04-2024	IPR003591	Leucine-rich repeat, typical subtype	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00369	LRR_typ_2	109	132	0.0024	T	20-04-2024	IPR003591	Leucine-rich repeat, typical subtype	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00369	LRR_typ_2	85	108	0.022	T	20-04-2024	IPR003591	Leucine-rich repeat, typical subtype	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	SMART	SM00369	LRR_typ_2	133	156	1.4E-4	T	20-04-2024	IPR003591	Leucine-rich repeat, typical subtype	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	ProSiteProfiles	PS50835	Ig-like domain profile.	313	399	14.128582	T	20-04-2024	IPR007110	Immunoglobulin-like domain	-
A_cerv_KAK2573917.1	964bcae5a55beea14b7cd6a3db0464ab	1410	FunFam	G3DSA:2.60.40.10:FF:000189	Neogenin isoform 3	313	401	7.3E-18	T	20-04-2024	-	-
