id	md5	length	analysis	sig_acc	sig_desc	start	end	score	status	 date	ipr_acc	ipr_desc	goterm
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	147	541	5.75E-49	T	29-04-2024	IPR028994	Integrin alpha, N-terminal	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	Pfam	PF07593	ASPIC and UnbV	572	641	4.5E-11	T	29-04-2024	IPR011519	ASPIC/UnbV	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	Pfam	PF03098	Animal haem peroxidase	762	1290	3.5E-148	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	744	1315	2.9E-167	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	Gene3D	G3DSA:2.130.10.130	-	308	471	8.5E-8	T	29-04-2024	IPR028994	Integrin alpha, N-terminal	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	Pfam	PF13517	FG-GAP-like repeat	337	398	1.5E-11	T	29-04-2024	IPR013517	FG-GAP repeat	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	Pfam	PF13517	FG-GAP-like repeat	418	464	3.5E-6	T	29-04-2024	IPR013517	FG-GAP repeat	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	Pfam	PF13517	FG-GAP-like repeat	157	219	1.5E-13	T	29-04-2024	IPR013517	FG-GAP repeat	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	Gene3D	G3DSA:2.130.10.130	-	130	280	1.0E-7	T	29-04-2024	IPR028994	Integrin alpha, N-terminal	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	760	1301	2.24E-143	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	755	1304	6.4E-150	T	29-04-2024	-	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	752	1318	115.459343	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	CDD	cd09822	peroxinectin_like_bacterial	824	1297	0.0	T	29-04-2024	-	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	PRINTS	PR00457	Animal haem peroxidase signature	986	1004	8.5E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	PRINTS	PR00457	Animal haem peroxidase signature	1004	1024	8.5E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	PRINTS	PR00457	Animal haem peroxidase signature	1204	1224	8.5E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	PRINTS	PR00457	Animal haem peroxidase signature	1080	1090	8.5E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	PRINTS	PR00457	Animal haem peroxidase signature	1029	1055	8.5E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	PRINTS	PR00457	Animal haem peroxidase signature	1273	1287	8.5E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032715.1	3ed02ab6259522f8b89391c38cf79ac7	1426	PRINTS	PR00457	Animal haem peroxidase signature	785	796	8.5E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	973	1519	120.808014	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	530	767	5.1E-26	T	29-04-2024	IPR028994	Integrin alpha, N-terminal	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Gene3D	G3DSA:2.130.10.130	-	112	275	3.5E-8	T	29-04-2024	IPR028994	Integrin alpha, N-terminal	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Gene3D	G3DSA:2.130.10.130	-	285	458	2.3E-10	T	29-04-2024	IPR028994	Integrin alpha, N-terminal	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	977	1514	6.3E-151	T	29-04-2024	-	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	982	1498	1.53E-144	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Pfam	PF03098	Animal haem peroxidase	983	1492	1.3E-149	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	CDD	cd09822	peroxinectin_like_bacterial	1023	1493	0.0	T	29-04-2024	-	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Pfam	PF07593	ASPIC and UnbV	802	868	9.9E-14	T	29-04-2024	IPR011519	ASPIC/UnbV	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Gene3D	G3DSA:2.130.10.130	-	528	711	2.6E-6	T	29-04-2024	IPR028994	Integrin alpha, N-terminal	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Pfam	PF13517	FG-GAP-like repeat	328	389	5.6E-11	T	29-04-2024	IPR013517	FG-GAP repeat	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Pfam	PF13517	FG-GAP-like repeat	695	762	1.2E-8	T	29-04-2024	IPR013517	FG-GAP repeat	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Pfam	PF13517	FG-GAP-like repeat	148	210	1.6E-13	T	29-04-2024	IPR013517	FG-GAP repeat	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Pfam	PF13517	FG-GAP-like repeat	564	625	1.0E-11	T	29-04-2024	IPR013517	FG-GAP repeat	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	141	458	1.15E-40	T	29-04-2024	IPR028994	Integrin alpha, N-terminal	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	PRINTS	PR00457	Animal haem peroxidase signature	1469	1483	9.2E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	PRINTS	PR00457	Animal haem peroxidase signature	1006	1017	9.2E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	PRINTS	PR00457	Animal haem peroxidase signature	1400	1420	9.2E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	PRINTS	PR00457	Animal haem peroxidase signature	1278	1288	9.2E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	PRINTS	PR00457	Animal haem peroxidase signature	1050	1065	9.2E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	PRINTS	PR00457	Animal haem peroxidase signature	1184	1202	9.2E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	PRINTS	PR00457	Animal haem peroxidase signature	1227	1253	9.2E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	PRINTS	PR00457	Animal haem peroxidase signature	1202	1222	9.2E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032719.1	52fdbd7d2c0bdeda19d6e506e4c8144a	1567	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	965	1516	5.5E-166	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	6	436	2.4E-117	T	29-04-2024	-	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	3	441	3.7E-128	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	442	92.774231	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	Pfam	PF03098	Animal haem peroxidase	6	438	6.9E-118	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	PRINTS	PR00457	Animal haem peroxidase signature	324	334	1.3E-26	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	PRINTS	PR00457	Animal haem peroxidase signature	248	268	1.3E-26	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	PRINTS	PR00457	Animal haem peroxidase signature	29	40	1.3E-26	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	PRINTS	PR00457	Animal haem peroxidase signature	273	299	1.3E-26	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	PRINTS	PR00457	Animal haem peroxidase signature	230	248	1.3E-26	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032721.1	98b623a9a2caa94f2850b8429b5d98fa	442	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	5	439	1.53E-111	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	2	562	1.0E-169	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	CDD	cd09822	peroxinectin_like_bacterial	67	538	0.0	T	29-04-2024	-	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	5	550	1.1E-152	T	29-04-2024	-	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	558	120.209564	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	PRINTS	PR00457	Animal haem peroxidase signature	272	298	5.9E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	PRINTS	PR00457	Animal haem peroxidase signature	247	267	5.9E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	PRINTS	PR00457	Animal haem peroxidase signature	229	247	5.9E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	PRINTS	PR00457	Animal haem peroxidase signature	445	465	5.9E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	PRINTS	PR00457	Animal haem peroxidase signature	323	333	5.9E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	PRINTS	PR00457	Animal haem peroxidase signature	514	528	5.9E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	PRINTS	PR00457	Animal haem peroxidase signature	28	39	5.9E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	Pfam	PF03098	Animal haem peroxidase	5	537	4.3E-152	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3032723.1	c18c909f35a92a5426375ca5821523e8	628	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	4	545	3.41E-147	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	431	1102	2.3E-205	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	CDD	cd11304	Cadherin_repeat	202	293	2.51219E-13	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	PRINTS	PR00457	Animal haem peroxidase signature	629	644	5.4E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	PRINTS	PR00457	Animal haem peroxidase signature	766	784	5.4E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	PRINTS	PR00457	Animal haem peroxidase signature	784	804	5.4E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	PRINTS	PR00457	Animal haem peroxidase signature	1053	1067	5.4E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	PRINTS	PR00457	Animal haem peroxidase signature	858	868	5.4E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	PRINTS	PR00457	Animal haem peroxidase signature	809	835	5.4E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	PRINTS	PR00457	Animal haem peroxidase signature	982	1002	5.4E-35	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	ProSitePatterns	PS01187	Calcium-binding EGF-like domain signature.	149	174	-	T	29-04-2024	IPR018097	EGF-like calcium-binding, conserved site	GO:0005509
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	SUPERFAMILY	SSF49313	Cadherin-like	310	412	1.38E-6	T	29-04-2024	IPR015919	Cadherin-like superfamily	GO:0005509|GO:0016020
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Pfam	PF03098	Animal haem peroxidase	551	1077	3.4E-172	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Pfam	PF13330	Mucin-2 protein WxxW repeating region	1135	1192	5.1E-10	T	29-04-2024	IPR025155	WxxW domain	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	ProSiteProfiles	PS50026	EGF-like domain profile.	149	190	9.025906	T	29-04-2024	IPR000742	EGF-like domain	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	CDD	cd11304	Cadherin_repeat	314	413	1.92449E-6	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	CDD	cd00041	CUB	25	145	5.76758E-25	T	29-04-2024	IPR000859	CUB domain	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	ProSitePatterns	PS00010	Aspartic acid and asparagine hydroxylation site.	165	176	-	T	29-04-2024	IPR000152	EGF-type aspartate/asparagine hydroxylation site	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	CDD	cd00054	EGF_CA	149	182	3.28423E-10	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	SMART	SM00042	CUB_2	25	148	1.3E-26	T	29-04-2024	IPR000859	CUB domain	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	531	1104	1.5E-195	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	ProSitePatterns	PS01186	EGF-like domain signature 2.	174	189	-	T	29-04-2024	IPR000742	EGF-like domain	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	SMART	SM00179	egfca_6	149	190	3.0E-11	T	29-04-2024	IPR001881	EGF-like calcium-binding domain	GO:0005509
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Gene3D	G3DSA:2.60.40.60	Cadherins	308	416	6.0E-8	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	SUPERFAMILY	SSF49854	Spermadhesin, CUB domain	25	146	9.29E-24	T	29-04-2024	IPR035914	Spermadhesin, CUB domain superfamily	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Gene3D	G3DSA:2.60.120.970	-	1194	1420	1.8E-6	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	FunFam	G3DSA:2.10.25.10:FF:000240	Vitamin K-dependent protein S	153	193	2.0E-10	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	547	1102	1.41E-168	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	534	1103	2.7E-182	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Gene3D	G3DSA:2.60.120.290	Spermadhesin, CUB domain	27	145	1.7E-24	T	29-04-2024	IPR035914	Spermadhesin, CUB domain superfamily	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	SUPERFAMILY	SSF57196	EGF/Laminin	148	191	4.79E-10	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	SUPERFAMILY	SSF49313	Cadherin-like	197	293	8.71E-8	T	29-04-2024	IPR015919	Cadherin-like superfamily	GO:0005509|GO:0016020
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Pfam	PF07645	Calcium-binding EGF domain	149	189	1.8E-7	T	29-04-2024	IPR001881	EGF-like calcium-binding domain	GO:0005509
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Pfam	PF00431	CUB domain	32	145	9.2E-20	T	29-04-2024	IPR000859	CUB domain	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	SMART	SM00181	egf_5	152	190	8.8E-5	T	29-04-2024	IPR000742	EGF-like domain	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	ProSiteProfiles	PS50268	Cadherins domain profile.	198	302	12.435204	T	29-04-2024	IPR002126	Cadherin-like	GO:0005509|GO:0007156|GO:0016020
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Gene3D	G3DSA:2.60.40.60	Cadherins	193	299	1.2E-11	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	Gene3D	G3DSA:2.10.25.10	Laminin	149	192	4.0E-14	T	29-04-2024	-	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	ProSiteProfiles	PS01180	CUB domain profile.	25	148	21.79674	T	29-04-2024	IPR000859	CUB domain	-
P_ever_CAH3151545.1	803272fab59170c05b4ea7a1683e9f71	1422	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	539	1104	140.089417	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	1	497	1.6E-145	T	29-04-2024	-	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	501	106.632156	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	Pfam	PF03098	Animal haem peroxidase	1	474	1.6E-135	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	1	497	5.53E-125	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	PRINTS	PR00457	Animal haem peroxidase signature	153	173	2.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	PRINTS	PR00457	Animal haem peroxidase signature	240	250	2.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	PRINTS	PR00457	Animal haem peroxidase signature	135	153	2.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	PRINTS	PR00457	Animal haem peroxidase signature	376	396	2.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	PRINTS	PR00457	Animal haem peroxidase signature	450	464	2.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	PRINTS	PR00457	Animal haem peroxidase signature	178	204	2.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	500	3.0E-144	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3170195.1	6c8c6f6db3add5e1c817179467c64eac	517	CDD	cd09823	peroxinectin_like	67	462	2.52586E-161	T	29-04-2024	-	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	Pfam	PF03098	Animal haem peroxidase	1	467	1.0E-130	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	CDD	cd09823	peroxinectin_like	67	455	9.33665E-155	T	29-04-2024	-	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	1	490	1.53E-118	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	PRINTS	PR00457	Animal haem peroxidase signature	178	204	5.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	PRINTS	PR00457	Animal haem peroxidase signature	443	457	5.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	PRINTS	PR00457	Animal haem peroxidase signature	135	153	5.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	PRINTS	PR00457	Animal haem peroxidase signature	233	243	5.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	PRINTS	PR00457	Animal haem peroxidase signature	153	173	5.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	PRINTS	PR00457	Animal haem peroxidase signature	369	389	5.5E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	494	104.7994	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	493	5.3E-140	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3170197.1	c5cd034378c07d7ede243554ae01bdee	501	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	1	490	2.7E-142	T	29-04-2024	-	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	CDD	cd09823	peroxinectin_like	343	741	2.19156E-146	T	29-04-2024	-	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	181	777	2.8E-170	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	Pfam	PF03098	Animal haem peroxidase	197	752	1.5E-155	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
